Player_Name,Team,Matches,Tournaments,Goals,Own_Goals,Yellow_Cards,Red_Cards,Times_Suspended,Times_Captain,Times_Starter,Times_Sub,Penalties_Scored,Missed_Penalties,Goals_Per_Match,Cards_Per_Match
Jimmy BINNING,Scotland,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Jimmy BANKS,USA,3,1,0,0,2,0,0,0,2,1,0,0,0.0,0.667
Jimmy ARMFIELD,England,10,2,0,0,0,0,0,0,4,6,0,0,0.0,0.0
Jim TAYLOR,England,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jim STEWART,Scotland,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jim PLATT,Northern Ireland,8,2,0,0,0,0,0,0,1,7,0,0,0.0,0.0
Jiri TICHY,Czechoslovakia,6,1,0,0,0,0,0,0,1,5,0,0,0.0,0.0
Jiri TRNKA,Czechoslovakia,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Jo BACKAERT,Belgium,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Joel BATS,France,7,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0
John ASTON,England,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
John ANDERSON,Scotland,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
John AIRD,Scotland,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Johannes DEVRINDT,Belgium,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Johann WALZHOFER,Austria,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Johann RIEGLER,Austria,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Johann PREGESBAUER,Austria,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
Johanan VALLACH,Israel,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Johan BOSKAMP,Netherlands,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
Joerg HEINRICH,Germany,5,1,0,0,2,0,0,0,5,0,0,0,0.0,0.4
Joe Max MOORE,USA,7,2,0,0,0,0,0,0,2,5,0,0,0.0,0.0
Joachim BJORKLUND,Sweden,7,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0
Joe MACA,USA,3,1,0,0,0,0,0,0,3,0,1,0,0.0,0.0
Joe HARPER,Scotland,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Joe CORRIGAN,England,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Joaquin VENTURA,El Salvador,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Joaquin DEL OLMO,Mexico,4,1,0,0,2,0,0,0,3,1,0,0,0.0,0.5
Joaquin ARIAS,Cuba,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Joaquin ALONSO,Spain,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
Joan SEGARRA,Spain,3,1,0,0,0,0,0,1,1,2,0,0,0.0,0.0
Joakim NILSSON,Sweden,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
Joachim FRITSCHE,East Germany,6,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0
Jim LEIGHTON,Scotland,9,3,0,0,0,0,0,0,6,3,0,0,0.0,0.0
Jim CLEARY,Northern Ireland,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Javier VARGAS,Mexico,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jim BETT,Scotland,6,2,0,0,0,0,0,0,1,5,0,0,0.0,0.0
Jean TAMINI,Switzerland,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Jean Pierre TOKOTO,Cameroon,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Jean Pierre FIALA FIALA,Cameroon,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean Paul BERTRAND DEMANES,France,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Jean PETIT,Belgium,4,2,0,0,0,0,0,0,1,3,0,0,0.0,0.0
Jean ONANA,Cameroon,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Jean Marie PFAFF,Belgium,12,2,0,0,2,0,0,0,10,2,0,0,0.0,0.167
Jean Marc GUILLOU,France,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Jean Luc ETTORI,France,7,1,0,0,0,0,0,0,6,1,0,0,0.0,0.0
Jean LAURENT,France,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean Francois LARIOS,France,7,1,0,0,0,0,0,0,2,5,0,0,0.0,0.0
Jean Francois DE SART,Belgium,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Jean DJORKAEFF,France,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Jean DE CLERQ,Belgium,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Jean DE BIE,Belgium,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Jean Claude PIUMI,France,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean Claude PAGAL,Cameroon,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
Jean Claude DESIR,Haiti,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Jean CASTANEDA,France,7,1,0,0,0,0,0,0,1,6,0,0,0.0,0.0
Jean CAPELLE,Belgium,2,2,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Jean BASTIEN,France,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Jay Jay OKOCHA,Nigeria,4,1,0,0,2,0,0,0,3,1,0,0,0.0,0.5
Jawad ALLAHWARDI,Iran,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Jean THISSEN,Belgium,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
Jean VAN STEEN,Belgium,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Jean-Claude SCHINDELHOLZ,Switzerland,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Jes HOGH,Denmark,5,1,0,0,1,0,0,0,5,0,0,0,0.0,0.2
Jilali FADILI,Morocco,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Jesus SATRUSTEGUI,Spain,5,1,0,0,0,0,0,0,4,1,0,0,0.0,0.0
Jesus MARTINEZ,Mexico,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Jesus GOYZUETA,Peru,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Jesus GLARIA,Spain,3,1,0,0,1,0,0,0,1,2,0,0,0.0,0.333
Jesus DEL MURO,Mexico,9,3,0,0,0,0,0,0,7,2,0,0,0.0,0.0
Jesus CASTRO,Mexico,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jesus BERMUDEZ,Bolivia,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Jesus ARELLANO,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Jesper BLOMQVIST,Sweden,7,1,0,0,0,0,0,0,1,6,0,0,0.0,0.0
Jerry SIKHOSANA,South Africa,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean-Hubert AUSTIN,Haiti,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jens LEHMANN,Germany,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Jens JEREMIES,Germany,5,1,0,0,1,0,0,0,3,2,0,0,0.0,0.2
Jens BERTELSEN,Denmark,4,1,0,0,0,0,0,0,3,1,0,0,0.0,0.0
Jeno BUZANSZKY,Hungary,5,1,0,0,0,0,0,0,5,0,0,0,0.0,0.0
Jehoshua FAIGENBAUM,Israel,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Jeff VAN DER LINDEN,Belgium,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Jeff ASTLE,England,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
Jeff AGOOS,USA,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean-Marie TRAPPENIERS,Belgium,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Jean-Jacques MARCEL,France,8,2,0,0,0,0,0,0,7,1,0,0,0.0,0.0
JOO RICARDO,Angola,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
JONATHAN,Ghana,8,2,0,0,2,0,0,0,6,2,0,0,0.0,0.25
Iacob FELECAN,Romania,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ioan SABAU,Romania,4,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0
Iulian FILIPESCU,Romania,4,1,0,0,2,0,0,0,3,1,0,0,0.0,0.5
Iulian CHIRITA,Romania,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Itzhak VISSOKER,Israel,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Itzhak SCHUM,Israel,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Istvan TAMASSY,Hungary,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Istvan PALOTAS,Hungary,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Istvan NAGY,Hungary,8,2,0,0,0,0,0,0,2,6,0,0,0.0,0.0
Istvan KOCSIS,Hungary,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Istvan ILKU,Hungary,8,2,0,0,0,0,0,0,2,6,0,0,0.0,0.0
Istvan HALASZ,Hungary,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Istvan GECZI,Hungary,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Istvan BALOGH,Hungary,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
Istvan AVAR,Hungary,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ismail YOUSSEF,Egypt,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Ismail FERIDUN,Turkey,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Isidoro SOTA,Mexico,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Isidoro SAN JOSE,Spain,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Isaac TERRAZAS,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Iosif ROTARIU,Romania,4,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0
Iosif CZAKO,Romania,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ionica BOGDAN,Romania,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ion VLADOIU,Romania,5,1,0,0,0,1,1,0,0,5,0,0,0.0,0.2
Ion LAPUSNEANU,Romania,2,1,0,0,0,0,0,0,2,0,0,0,0.0,0.0
Iuliu BODOLA,Romania,3,2,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Iuliu PRASSLER,Romania,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ivan BULJAN,Yugoslavia,6,1,0,0,1,0,0,0,6,0,0,0,0.0,0.167
Ivan VALENCIANO,Colombia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ivica KRALJ,Yugoslavia,4,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0
Ive JEROLIMOV,Yugoslavia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ivaylo PETKOV,Bulgaria,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Ivaylo ANDONOV,Bulgaria,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
Ivar ERIKSSON,Sweden,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Ivano BORDON,Italy,14,2,0,0,0,0,0,0,0,14,0,0,0.0,0.0
Ivano BLASON,Italy,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ivan ZAMORANO,Chile,4,1,0,0,1,0,0,4,4,0,0,0,0.0,0.25
Ivan ZAFIROV,Bulgaria,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ivan VUTSOV,Bulgaria,3,1,0,1,0,0,0,0,3,0,0,0,0.0,0.0
Ivan STOYANOV,Bulgaria,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Ivan DAVIDOV,Bulgaria,6,2,0,1,0,0,0,0,2,4,0,0,0.0,0.0
Ivan SANTEK,Yugoslavia,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ivan PUDAR,Yugoslavia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ivan NIELSEN,Denmark,4,1,0,0,1,0,0,0,3,1,0,0,0.0,0.25
Ivan MENCZEL,Hungary,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ivan KOLEV,Bulgaria,6,2,0,0,1,0,0,0,5,1,0,0,0.0,0.167
Ivan IVANOV,Bulgaria,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ivan HRDLICKA,Czechoslovakia,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Ivan HORVAT,Yugoslavia,6,2,0,1,0,0,0,1,6,0,0,0,0.0,0.0
Ivan DIMITROV,Bulgaria,6,2,0,0,0,0,0,1,4,2,0,0,0.0,0.0
Ivan DEYANOV,Bulgaria,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ion DUMITRU,Romania,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
Ioan LUPESCU,Romania,9,2,0,0,2,0,0,0,8,1,0,0,0.0,0.222
Ivo KNOFLICEK,Czechoslovakia,5,1,0,0,1,0,0,0,5,0,0,0,0.0,0.2
Ioan ANDONE,Romania,4,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0
Igor KORNEEV,Russia,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Ignaz PUSCHNIK,Austria,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ignacio ZOCO,Spain,3,1,0,0,0,0,0,1,3,0,0,0,0.0,0.0
Ignacio RODRIGUEZ,Mexico,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Ignacio PRIETO,Chile,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Ignacio PEREZ,Colombia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ignacio JAUREGUI,Mexico,6,2,0,0,0,0,0,0,3,3,0,0,0.0,0.0
Ignacio FLORES,Mexico,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Ignacio EIZAGUIRRE,Spain,6,1,0,0,0,0,0,1,2,4,0,0,0.0,0.0
Ignacio CALLE,Colombia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ignacio CALDERON,Mexico,7,2,0,0,0,0,0,0,6,1,0,0,0.0,0.0
Ignacio AMBRIZ,Mexico,4,1,0,0,0,0,0,4,4,0,0,0,0.0,0.0
Ignacio ACHUCARRO,Paraguay,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Ignace KOWALCZYK,France,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Ibrahim HASSAN,Egypt,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
Ibrahim AOUDOU,Cameroon,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
Ibrahim AL SHAHRANI,Saudi Arabia,4,2,0,0,0,0,0,0,3,1,0,0,0.0,0.0
Ibrahim AL HELWA,Saudi Arabia,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ian STEWART,Northern Ireland,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Ian McMILLAN,Scotland,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Ian McCOLL,Scotland,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ian GOODISON,Jamaica,3,1,0,0,0,0,0,1,3,0,0,0,0.0,0.0
Ian CALLAGHAN,England,6,1,0,0,0,0,0,0,1,5,0,0,0.0,0.0
Igor LEDIAKHOV,Russia,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
Igor NETTO,Soviet Union,9,2,0,0,0,0,0,5,5,4,0,0,0.0,0.0
Igor SHALIMOV,Soviet Union,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Imre KISS,Hungary,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
Ioachim MOLDOVEANU,Romania,2,1,0,0,0,0,0,0,1,1,0,0,0.0,0.0
Ingvar RYDELL,Sweden,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
Ingvar GARD,Sweden,5,1,0,0,0,0,0,0,5,0,0,0,0.0,0.0
Ingemar HARALDSSON,Sweden,6,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0
Ingemar ERLANDSSON,Sweden,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
Inge EJDERSTEDT,Sweden,9,2,0,0,0,0,0,0,1,8,0,0,0.0,0.0
Imrich STACHO,Czechoslovakia,6,2,0,0,0,0,0,0,1,5,0,0,0.0,0.0
Imre MATHESZ,Hungary,4,1,0,0,0,0,0,0,2,2,0,0,0.0,0.0
Imre MARKOS,Hungary,2,1,0,0,0,1,1,0,2,0,0,0,0.0,0.5
Imre KOVACS,Hungary,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
Imre GARABA,Hungary,6,2,0,0,0,0,0,1,6,0,0,0,0.0,0.0
Igor STIMAC,Croatia,7,1,0,0,1,0,0,0,6,1,0,0,0.0,0.143
Imed BEN YOUNES,Tunisia,3,1,0,0,1,0,0,0,0,3,0,0,0.0,0.333
Ilile SUBASEANU,Romania,2,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0
Ilijas PASIC,Yugoslavia,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ilie DUMITRESCU,Romania,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
Ilian KIRYAKOV,Bulgaria,7,1,0,0,1,0,0,0,4,3,0,0,0.0,0.143
Ilia VALOV,Bulgaria,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ilia TSYMBALAR,Russia,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Ilia DYAKOV,Bulgaria,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Igor VRABLIC,Canada,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
Igor TUDOR,Croatia,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
Ivo FROSIO,Switzerland,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
Ivo RADOVNIKOVIC,Yugoslavia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JONAS,Argentina,5,1,0,0,2,0,0,0,2,3,0,0,0.0,0.4
J.MARTINEZ,Spain,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
JAROLIM,Czech Republic,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JARNI,Croatia,3,1,0,0,0,0,0,2,3,0,0,0,0.0,0.0
JARA,Chile,8,2,0,0,0,0,0,0,7,1,0,0,0.0,0.0
JAOUACHI,Tunisia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JANUZAJ,Belgium,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
JANMAAT,Netherlands,7,1,0,0,0,0,0,0,3,4,0,0,0.0,0.0
JANKULOVSKI,Czech Republic,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
JANG H. S.,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JANG D. I.,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JAMBA,Angola,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
JALIENS,Netherlands,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
JAKUBKO,Slovakia,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
JAKOBSSON,Sweden,4,1,0,0,1,0,0,0,4,0,0,0,0.0,0.25
JAIR MARINHO,Brazil,6,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0
JAIR DA COSTA,Brazil,6,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0
JAIME MAGALHAES,Portugal,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
JAIME GRACA,Portugal,6,1,0,0,0,0,0,0,6,0,0,0,0.0,0.0
JAGIELKA,England,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
JAESUNG,South Korea,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
JAEJIN,South Korea,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
JACK,Trinidad and Tobago,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
J.NEKOUNAM,Iran,3,1,0,0,2,0,0,0,2,1,0,0,0.0,0.667
J.NAVAS,Spain,7,1,0,0,0,0,0,0,1,6,0,0,0.0,0.0
JAU,Brazil,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
JAVI MARTNEZ,Spain,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
JEDINAK,Australia,6,2,0,0,2,0,0,3,3,3,1,0,0.0,0.333
JINCHEUL,South Korea,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
JOKI?,Slovenia,3,1,0,0,2,0,0,0,3,0,0,0,0.0,0.667
JOHNSON,USA,14,3,0,0,2,0,0,0,10,4,0,0,0.0,0.143
JOHANNSSON,USA,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
JOEL CAMARGO,Brazil,6,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0
JOEL,Brazil,8,2,0,0,0,0,0,0,3,5,0,0,0.0,0.0
JOB,Cameroon,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JOAQUIN,Spain,9,2,0,0,0,0,0,0,3,6,0,0,0.0,0.0
JOAO PINTO,Portugal,6,2,0,0,0,1,1,0,3,3,0,0,0.0,0.167
JIRANEK,Czech Republic,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JINKYU,South Korea,3,1,0,0,1,0,0,0,2,1,0,0,0.0,0.333
JIHOON,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JEFFERSON,Brazil,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
JEVRIC,Serbia and Montenegro,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
JEREMIES,Germany,7,1,0,0,1,0,0,0,2,5,0,0,0.0,0.143
JEONG Gi Dong,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JENSEN,Denmark,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
JENDRISEK,Slovakia,4,1,0,0,0,0,0,0,3,1,0,0,0.0,0.0
JENAS,England,5,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0
JEMMALI,Tunisia,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
JELEN,Poland,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
JELAVI?,Croatia,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
JELASSI,Tunisia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J.N. PALACIOS,Honduras,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
J.M. GIMENEZ,Uruguay,4,1,0,0,1,0,0,0,3,1,0,0,0.0,0.25
Ivo RUDIC,Australia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J.KAZEMIAN,Iran,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J. BAPTISTA,Brazil,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
J. BAK,Poland,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
J. BAIANO,Brazil,7,1,0,0,2,0,0,0,7,0,0,0,0.0,0.286
J. AYOVI,Ecuador,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J. AYEW,Ghana,3,1,0,0,1,0,0,0,1,2,0,0,0.0,0.333
J. ARELLANO,Mexico,8,2,0,0,1,0,0,0,3,5,0,0,0.0,0.125
J. AQUINO,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J. ANDRADE,Portugal,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J ZH ZHAO,China PR,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
J Y SHAO,China PR,3,1,0,0,0,1,1,0,0,3,0,0,0.0,0.333
J Y NOH,South Korea,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
J W PARK,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J TORRES,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J S KO,South Korea,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
J MAGALLON,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J JIANG,China PR,3,1,0,0,0,0,0,1,3,0,0,0,0.0,0.0
J H YOON,South Korea,7,1,0,0,0,0,0,0,0,7,0,0,0.0,0.0
J H SUN,China PR,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
J H PARK,South Korea,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J H HONG,South Korea,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
J C CHOI,South Korea,7,1,0,0,1,0,0,0,6,1,0,0,0.0,0.143
J,Brazil,7,1,0,0,1,0,0,0,1,6,0,0,0.0,0.143
Ivo VIKTOR,Czechoslovakia,3,1,0,0,0,0,0,1,2,1,0,0,0.0,0.0
J. CACERES,Paraguay,5,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0
J. CAMPOS,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J. CORONA,Mexico,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J. PEREIRA,Portugal,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
J.C. GARCIA,Honduras,3,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0
J.BIZERA,Uruguay,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J.A. CASTRO,Mexico,4,1,0,0,1,0,0,0,1,3,0,0,0.0,0.25
J. ZARINCHEH,Iran,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
J. VILLAR,Paraguay,5,1,0,0,0,0,0,4,5,0,0,0,0.0,0.0
J. VAZQUEZ,Mexico,4,1,0,0,2,0,0,0,3,1,0,0,0.0,0.5
J. TAE SE,North Korea,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
J. SENAYA,Togo,3,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0
J. RODRIGUEZ,Mexico,4,1,0,0,0,0,0,0,3,1,0,0,0.0,0.0
J. POULSEN,Denmark,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J. PALACIOS,Honduras,6,2,0,0,1,0,0,0,0,6,0,0,0.0,0.167
J. COSTA,Portugal,3,1,0,1,2,0,0,0,3,0,0,0,0.0,0.667
J. NEKOUNAM,Iran,3,1,0,0,1,0,0,3,3,0,0,0,0.0,0.333
J. MOUTINHO,Portugal,3,1,0,0,1,0,0,0,3,0,0,0,0.0,0.333
J. LEKO,Croatia,3,1,0,0,0,0,0,0,0,3,0,0,0.0,0.0
J. L. PERLAZA,Ecuador,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
J. HOSSEINI,Iran,3,1,0,0,0,0,0,0,3,0,0,0,0.0,0.0
J. GUERRERO,Spain,8,2,0,0,1,0,0,0,2,6,0,0,0.0,0.125
J. GUAGUA,Ecuador,4,1,0,0,0,0,0,0,1,3,0,0,0.0,0.0
J. FUCILE,Uruguay,4,1,0,0,0,0,0,0,0,4,0,0,0.0,0.0
