roundid,matchid,team_initials,coach_name,line_up,shirt_number,player_name,position,event,year,datetime,stage,stadium,city,home_team_name,home_team_goals,away_team_goals,away_team_name,win_conditions,attendance,half_time_home_goals,half_time_away_goals,referee,home_team_initials,away_team_initials,host_country,winner,runners_up,third,fourth,goalsscored,qualifiedteams,matchesplayed,tournament_attendance,total_goals,match_result,is_goal_scorer
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,16,Milos SESTIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,17,Jim PLATT,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,17,Jurica JERKOVIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,18,John JAMESON,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,18,Stjepan DEVERIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,19,Felix HEALEY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,19,Vahid HALILHODZIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,20,Jim CLEARY,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,21,Predrag PASIC,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,21,Bobby CAMPBELL,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,YUG,MILJANIC Miljan (SRB),Substitute,22,Ratko SVILAR,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,1044,NIR,BINGHAM Billy (NIR),Substitute,22,George DUNLOP,Unknown,No Event,1982,1982-06-17 21:00:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,Normal,25000,0,0,FREDRIKSSON Erik (SWE),YUG,NIR,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,0,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,1,Dino ZOFF,GKC,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,21,Ramon QUIROGA,GK,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,4,Antonio CABRINI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,2,Jaime DUARTE,Unknown,Y76',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,5,Fulvio COLLOVATI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,3,Rafael SALGUERO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,6,Claudio GENTILE,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,6,Jose VELASQUEZ,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,7,Gaetano SCIREA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,7,Geronimo BARBADILLO,Unknown,O65',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,9,Giancarlo ANTOGNONI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,8,Cesar CUETO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,11,Giampiero MARINI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,9,Julio Cesar URIBE,Unknown,O65',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,14,Marco TARDELLI,Unknown,Y52',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,10,Teofilo CUBILLAS,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,16,Bruno CONTI,Unknown,G18',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,1
293,994,PER,TIM (BRA),Starting,11,Juan Carlos OBLITAS,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Starting,19,Francesco GRAZIANI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,15,Ruben DIAZ,C,G83',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,1
293,994,ITA,BEARZOT Enzo (ITA),Starting,20,Paolo ROSSI,Unknown,OH46',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Starting,16,Jorge OLAECHEA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,2,Franco BARESI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,1,Eusebio ACASUZO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,3,Giuseppe BERGOMI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,4,Hugo GASTULO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,8,Pietro VIERCHOWOD,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,5,German LEGUIA,Unknown,I65',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,10,Giuseppe DOSSENA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,12,Jose GONZALES GANOZA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,12,Ivano BORDON,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,13,Oscar ARIZAGA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,13,Gabriele ORIALI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,14,Miguel GUTIERREZ,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,15,Franco CAUSIO,Unknown,IH46',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,17,Franco NAVARRO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,17,Daniele MASSARO,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,18,Eduardo MALASQUEZ,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,18,Alessandro ALTOBELLI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,19,Guillermo LA ROSA,Unknown,I65',1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,21,Franco SELVAGGI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,20,Percy ROJAS,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,ITA,BEARZOT Enzo (ITA),Substitute,22,Giovanni GALLI,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,994,PER,TIM (BRA),Substitute,22,Luis REYNA,Unknown,No Event,1982,1982-06-18 17:15:00,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,Normal,25000,1,0,ESCHWEILER Walter (GER),ITA,PER,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,2,Draw,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,7,Ubaldo FILLOL,GK,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,1,Ferenc MESZAROS,GK,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,1,Osvaldo ARDILES,Unknown,G60',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,1
293,752,HUN,MESZOLY Kalman (HUN),Starting,2,Gyozo MARTOS,Unknown,O46',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,4,Daniel BERTONI,Unknown,G26',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,1
293,752,HUN,MESZOLY Kalman (HUN),Starting,3,Laszlo BALINT,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,8,Luis GALVAN,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,4,Jozsef TOTH,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,9,Americo GALLEGO,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,6,Imre GARABA,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,10,Diego MARADONA,Unknown,G28' G57',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,1
293,752,HUN,MESZOLY Kalman (HUN),Starting,8,Tibor NYILASI,C,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,11,Mario KEMPES,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,10,Laszlo KISS,Unknown,O61',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,14,Jorge OLGUIN,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,11,Gabor POLOSKEI,Unknown,G76',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,1
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,15,Daniel PASSARELLA,C,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,13,Tibor RAB,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,18,Alberto TARANTINI,Unknown,O51',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,14,Sandor SALLAI,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Starting,20,Jorge VALDANO,Unknown,O24',1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Starting,19,Jozsef VARGA,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
293,752,ARG,MENOTTI Cesar Luis (ARG),Substitute,2,Hector BALEY,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Win,0
293,752,HUN,MESZOLY Kalman (HUN),Substitute,5,Sandor MULLER,Unknown,No Event,1982,1982-06-18 21:00:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,Normal,32093,2,0,LACARNE Belaid (ALG),ARG,HUN,Spain,Italy,Germany FR,Poland,France,146,24,52,2109723,5,Loss,0
